ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Test
459776,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,Cat_6,D,42
466074,Female,No,29,No,Engineer,9.0,Low,2.0,Cat_4,A,38
461528,Female,No,33,Yes,Engineer,1.0,Low,2.0,Cat_6,A,44
464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,B,83
460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0,Cat_6,D,13
460232,Male,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D,82
464444,Male,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,C,20
467783,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,C,61
460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,Cat_3,D,52
465124,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0,Cat_6,A,20
464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,Cat_1,D,76
465581,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_3,A,45
462750,Male,No,22,No,Healthcare,9.0,Low,8.0,Cat_6,D,77
461258,Female,Yes,57,Yes,Artist,1.0,Average,3.0,Cat_4,C,0
464958,Female,Yes,42,No,Engineer,1.0,Average,6.0,Cat_4,B,14
462537,Male,No,78,Yes,Entertainment,99.0,Low,1.0,Cat_6,C,64
462268,Female,Yes,77,Yes,Lawyer,6.0,High,2.0,Cat_6,B,29
460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6,C,25
463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,Cat_7,B,42
461712,Female,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_6,A,95
461846,Female,No,72,Yes,Artist,1.0,Low,2.0,Cat_2,B,35
464315,Male,Yes,71,No,Executive,1.0,Average,2.0,Cat_6,C,64
467607,Female,No,25,No,Engineer,9.0,Low,1.0,Cat_6,D,40
459259,Male,Yes,74,Yes,Lawyer,99.0,High,2.0,Cat_6,C,97
465224,Male,Yes,61,Yes,Executive,0.0,Low,3.0,Cat_6,D,47
463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,Cat_5,B,57
467932,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_6,D,81
466876,Female,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_2,C,42
463401,Female,No,18,No,Healthcare,99.0,Low,3.0,Cat_3,D,6
464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B,75
464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0,Cat_6,A,51
467163,Male,No,32,No,Healthcare,9.0,Low,3.0,Cat_6,D,21
463453,Male,No,27,Yes,Healthcare,99.0,Low,4.0,Cat_6,B,77
461932,Female,No,21,No,Healthcare,3.0,Low,2.0,Cat_4,D,34
467280,Female,No,28,No,Entertainment,10.0,Low,2.0,Cat_6,D,17
463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6,C,30
460579,Female,Yes,38,No,Engineer,0.0,Average,5.0,Cat_3,A,8
462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,Cat_6,C,97
460321,Male,Yes,25,Yes,Artist,3.0,Average,2.0,Cat_6,B,69
464537,Male,Yes,41,Yes,Artist,8.0,Average,3.0,Cat_6,A,11
463335,Male,No,27,Yes,Doctor,99.0,Low,1.0,Cat_4,A,4
467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,C,21
466126,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_6,B,46
464058,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0,Cat_6,D,96
462232,Male,Yes,56,No,Executive,1.0,High,8.0,Cat_4,A,48
463034,Female,No,27,Yes,Homemaker,9.0,Low,1.0,Cat_6,D,78
459543,Male,Yes,70,No,Executive,1.0,High,2.0,Cat_6,A,33
459635,Female,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D,99
464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6,D,46
466930,Male,No,31,No,Healthcare,2.0,Low,2.0,Cat_5,A,79
463866,Male,Yes,40,Yes,Artist,1.0,Average,4.0,Cat_6,C,34
465387,Female,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_6,C,13
463246,Female,Yes,38,No,Engineer,9.0,Low,2.0,Cat_6,A,45
462241,Female,No,28,No,Entertainment,1.0,Low,4.0,Cat_6,D,87
463283,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_3,B,70
466983,Female,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,C,29
462812,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,C,29
462496,Male,Yes,45,No,Artist,1.0,Average,3.0,Cat_6,A,56
461782,Female,Yes,45,Yes,Artist,99.0,High,5.0,Cat_6,C,85
460405,Female,No,41,Yes,Entertainment,5.0,Low,2.0,Cat_6,D,59
460757,Female,Yes,28,No,Homemaker,9.0,High,3.0,Cat_6,A,47
466546,Female,Yes,69,Yes,Lawyer,1.0,High,2.0,Cat_6,B,22
459138,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C,14
459194,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C,28
465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6,C,92
461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0,Cat_6,C,30
462512,Female,Yes,28,No,Entertainment,99.0,Average,2.0,Cat_4,A,86
467677,Male,Yes,57,No,Entertainment,0.0,High,3.0,Cat_4,D,14
464216,Male,Yes,51,Yes,Artist,99.0,High,3.0,Cat_6,A,97
463279,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_3,A,30
460395,Female,No,27,Yes,Entertainment,8.0,Low,3.0,Cat_6,D,72
462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,Cat_4,B,70
461309,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D,76
459310,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_2,D,99
459786,Male,Yes,57,No,Marketing,1.0,High,3.0,Cat_6,A,5
467215,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,C,45
460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,Cat_3,C,24
461682,Male,Yes,75,No,Executive,1.0,High,2.0,Cat_6,C,16
466979,Female,Yes,39,Yes,Homemaker,99.0,Low,1.0,Cat_3,A,83
465605,Female,Yes,52,Yes,Engineer,4.0,Low,1.0,Cat_3,B,12
463896,Female,No,25,No,Homemaker,0.0,Low,3.0,Cat_2,C,85
463481,Female,Yes,37,Yes,Artist,99.0,Average,3.0,Cat_7,B,7
463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,Cat_6,D,39
464033,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D,0
467637,Male,No,36,Yes,Engineer,99.0,Low,2.0,Cat_3,D,44
465456,Female,Yes,59,Yes,Artist,3.0,High,5.0,Cat_1,B,93
467831,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6,C,41
464285,Female,No,25,Yes,Artist,9.0,Low,1.0,Cat_6,B,6
465697,Female,Yes,47,No,Artist,7.0,Low,1.0,Cat_6,C,14
465199,Male,Yes,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,A,5
466057,Female,Yes,38,No,Doctor,1.0,Average,2.0,Cat_4,D,50
467327,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6,C,2
460495,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_3,D,33
466180,Male,Yes,70,No,Lawyer,0.0,Low,1.0,Cat_6,B,99
467954,Male,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D,59
467915,Female,No,23,No,Doctor,0.0,Low,4.0,Cat_6,C,99
464786,Male,No,33,No,Marketing,1.0,Low,3.0,Cat_4,D,27
462811,Male,Yes,37,Yes,Marketing,99.0,High,2.0,Cat_6,B,85
459220,Female,Yes,77,Yes,Lawyer,1.0,High,2.0,Cat_6,A,58
461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0,Cat_3,D,39
465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0,Cat_6,C,23
464959,Female,Yes,40,Yes,Engineer,1.0,Average,6.0,Cat_4,B,46
460537,Female,No,33,Yes,Artist,0.0,Low,3.0,Cat_3,A,82
461019,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,D,96
461686,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,B,25
459263,Female,No,32,No,Healthcare,8.0,Low,4.0,Cat_6,D,75
460487,Female,No,42,No,Homemaker,99.0,Low,1.0,Cat_3,B,66
462947,Female,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,B,60
463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,A,39
459704,Male,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,B,69
467741,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_4,D,21
464978,Male,Yes,62,No,Executive,0.0,High,2.0,Cat_4,B,24
465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,Cat_6,A,87
459459,Male,Yes,36,Yes,Artist,4.0,Low,1.0,Cat_6,A,14
467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0,Cat_6,D,40
459223,Female,Yes,47,Yes,Doctor,1.0,Average,4.0,Cat_6,C,60
462296,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,C,43
466625,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_7,C,17
462043,Male,No,33,No,Healthcare,0.0,Low,5.0,Cat_6,C,66
466777,Female,Yes,49,Yes,Homemaker,8.0,Average,2.0,Cat_6,C,18
459959,Male,Yes,25,Yes,Artist,9.0,Low,4.0,Cat_6,D,45
462470,Male,Yes,80,Yes,Executive,3.0,Low,1.0,Cat_6,B,60
460805,Male,No,36,Yes,Healthcare,8.0,Low,4.0,Cat_2,A,13
460026,Male,No,26,No,Engineer,7.0,Low,1.0,Cat_6,D,20
463244,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6,B,99
463902,Female,Yes,41,Yes,Entertainment,99.0,Average,4.0,Cat_6,C,37
462032,Female,Yes,69,Yes,Artist,0.0,Low,2.0,Cat_6,C,63
467291,Male,Yes,53,Yes,Entertainment,1.0,Average,4.0,Cat_6,D,44
467847,Male,Yes,41,Yes,Artist,8.0,High,2.0,Cat_2,A,56
462243,Male,Yes,43,No,Executive,1.0,Low,4.0,Cat_6,A,87
466626,Female,Yes,51,Yes,Artist,1.0,Average,2.0,Cat_7,C,3
464372,Male,Yes,45,Yes,Artist,1.0,Average,6.0,Cat_5,C,52
465005,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,C,49
466185,Male,Yes,57,Yes,Doctor,0.0,Average,4.0,Cat_6,C,76
462165,Male,Yes,70,Yes,Lawyer,3.0,High,2.0,Cat_6,D,73
464740,Female,Yes,59,No,Artist,1.0,Low,3.0,Cat_4,C,68
467391,Male,Yes,84,Yes,Lawyer,99.0,Low,1.0,Cat_6,C,89
463753,Female,No,30,Yes,Healthcare,0.0,Low,5.0,Cat_2,D,49
460892,Male,Yes,43,Yes,Engineer,99.0,Average,4.0,Cat_7,A,18
459852,Male,No,40,Yes,Artist,7.0,Low,1.0,Cat_6,A,94
460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D,97
463202,Male,No,33,No,Marketing,0.0,Low,3.0,Cat_3,D,81
466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,Cat_6,D,39
460739,Male,Yes,41,Yes,Executive,99.0,High,5.0,Cat_6,A,80
459217,Female,Yes,60,No,Lawyer,1.0,Average,3.0,Cat_6,B,23
462265,Male,No,31,Yes,Doctor,3.0,Low,4.0,Cat_6,C,1
460455,Female,Yes,28,Yes,Homemaker,9.0,Average,2.0,Cat_3,B,23
462402,Female,Yes,37,No,Entertainment,1.0,Average,2.0,Cat_4,D,78
459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6,B,87
461526,Male,Yes,78,No,Entertainment,0.0,Low,2.0,Cat_6,D,74
461538,Female,No,38,Yes,Artist,8.0,Low,8.0,Cat_2,B,6
460736,Male,No,19,No,Entertainment,0.0,Low,3.0,Cat_6,C,69
459859,Female,Yes,28,No,Doctor,9.0,Low,1.0,Cat_7,A,52
466252,Female,Yes,73,No,Executive,0.0,Low,3.0,Cat_4,B,17
462240,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,A,38
466920,Male,No,21,No,Healthcare,7.0,Low,4.0,Cat_3,D,13
466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B,76
464422,Male,No,59,No,Entertainment,99.0,Low,1.0,Cat_3,A,49
461517,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,B,40
466763,Male,Yes,55,Yes,Homemaker,0.0,Low,4.0,Cat_6,B,59
460822,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A,92
466715,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,C,10
459843,Male,Yes,52,No,Artist,99.0,Average,6.0,Cat_6,B,8
460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B,17
464249,Male,Yes,80,No,Lawyer,99.0,High,2.0,Cat_6,C,41
467723,Male,Yes,83,No,Executive,0.0,Low,7.0,Cat_6,D,37
466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,A,51
464867,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,B,33
459742,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,C,50
463768,Female,Yes,38,No,Engineer,1.0,Low,1.0,Cat_4,A,4
465636,Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_4,D,14
467639,Male,Yes,50,Yes,Entertainment,0.0,Average,4.0,Cat_6,B,97
464760,Female,Yes,52,No,Engineer,6.0,Average,4.0,Cat_4,B,0
464986,Male,Yes,67,No,Lawyer,99.0,High,2.0,Cat_6,A,61
462024,Male,No,33,Yes,Entertainment,1.0,Low,8.0,Cat_4,C,79
464730,Male,Yes,36,No,Executive,1.0,High,6.0,Cat_4,D,79
465823,Male,Yes,65,No,Entertainment,7.0,Average,4.0,Cat_4,D,35
465546,Female,No,25,No,Marketing,1.0,Low,9.0,Cat_5,D,57
460460,Male,Yes,27,No,Entertainment,4.0,Low,4.0,Cat_3,B,20
467202,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A,59
467184,Male,Yes,51,No,Engineer,0.0,Average,3.0,Cat_6,D,38
465327,Female,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6,D,95
459314,Male,Yes,46,Yes,Artist,99.0,Average,4.0,Cat_6,C,19
466072,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_3,D,75
466086,Male,Yes,80,Yes,Lawyer,0.0,High,2.0,Cat_6,C,8
459343,Female,Yes,40,Yes,Entertainment,12.0,Low,6.0,Cat_6,A,8
459224,Female,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C,11
465473,Female,No,55,Yes,Artist,3.0,Low,1.0,Cat_6,A,48
466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_3,A,64
463682,Male,Yes,41,Yes,Artist,12.0,Average,2.0,Cat_6,B,47
460963,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_6,B,35
467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2,D,18
463883,Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,B,37
466716,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6,C,46
464251,Male,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_2,B,82
463843,Male,Yes,49,Yes,Executive,0.0,High,4.0,Cat_6,A,9
461476,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_2,C,52
467787,Male,No,20,No,Healthcare,8.0,Low,5.0,Cat_6,D,77
463130,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6,B,41
467722,Male,No,32,Yes,Doctor,6.0,Low,5.0,Cat_6,D,66
465241,Male,No,23,No,Healthcare,3.0,Low,2.0,Cat_4,D,24
460345,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C,19
463512,Female,No,30,No,Engineer,0.0,Low,3.0,Cat_6,B,22
466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2,C,72
463449,Male,Yes,25,No,Healthcare,1.0,Average,2.0,Cat_6,D,23
459276,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D,10
463644,Female,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_7,D,7
466253,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_2,D,66
461717,Female,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_2,A,5
462733,Male,Yes,55,No,Artist,0.0,Average,2.0,Cat_6,C,21
466146,Female,Yes,41,No,Engineer,8.0,Average,3.0,Cat_6,C,83
461866,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_6,D,34
459876,Female,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,B,45
463434,Female,Yes,25,No,Engineer,99.0,Average,2.0,Cat_6,D,72
461869,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,B,61
461228,Male,Yes,26,No,Doctor,9.0,Low,6.0,Cat_6,D,98
462962,Female,Yes,37,Yes,Artist,4.0,Low,1.0,Cat_3,A,64
465869,Male,No,42,Yes,Doctor,1.0,Low,1.0,Cat_6,A,1
464181,Female,No,31,Yes,Healthcare,6.0,Low,4.0,Cat_2,D,84
459740,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D,67
463852,Male,Yes,51,Yes,Entertainment,99.0,High,4.0,Cat_6,D,83
462774,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,D,47
464567,Male,No,33,Yes,Healthcare,8.0,Low,4.0,Cat_2,D,17
459271,Female,No,55,Yes,Artist,1.0,Low,1.0,Cat_6,A,39
460990,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D,8
463802,Female,No,39,Yes,Engineer,1.0,Low,3.0,Cat_6,B,57
466672,Male,Yes,62,Yes,Artist,0.0,Low,3.0,Cat_6,C,56
462919,Female,Yes,37,No,Homemaker,13.0,Average,3.0,Cat_6,A,37
463153,Female,No,26,Yes,Homemaker,9.0,Low,1.0,Cat_2,D,94
460464,Male,No,27,Yes,Artist,9.0,Low,2.0,Cat_3,D,47
461375,Male,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_2,D,74
467956,Female,No,31,Yes,Entertainment,1.0,Low,1.0,Cat_6,B,16
467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6,B,16
461146,Male,Yes,56,Yes,Entertainment,0.0,Low,2.0,Cat_3,C,79
462388,Female,Yes,45,Yes,Artist,1.0,High,5.0,Cat_6,C,22
460355,Female,No,40,Yes,Entertainment,5.0,Low,1.0,Cat_3,A,99
461854,Male,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,D,60
458985,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D,49
466356,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C,98
460078,Female,Yes,39,Yes,Healthcare,8.0,High,2.0,Cat_1,D,79
464969,Female,Yes,65,No,Lawyer,0.0,High,9.0,Cat_4,A,54
461769,Male,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,B,28
463548,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_4,D,17
467116,Male,Yes,73,Yes,Executive,1.0,High,2.0,Cat_6,B,16
462140,Female,Yes,67,No,Engineer,99.0,Average,4.0,Cat_4,A,74
461577,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C,76
460740,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,B,5
466844,Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,D,35
460150,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_4,D,48
463242,Female,No,26,No,Engineer,5.0,Low,2.0,Cat_6,A,52
466833,Male,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,B,96
460371,Female,No,28,Yes,Artist,1.0,Low,2.0,Cat_6,C,0
465180,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_7,C,30
461279,Male,No,18,No,Doctor,4.0,Low,2.0,Cat_6,A,54
459109,Male,Yes,49,Yes,Entertainment,7.0,Average,4.0,Cat_6,C,72
467519,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D,50
461398,Male,No,20,No,Doctor,0.0,Low,4.0,Cat_6,D,49
467188,Male,Yes,55,Yes,Artist,2.0,Low,2.0,Cat_6,B,53
459318,Female,No,32,Yes,Engineer,0.0,Low,3.0,Cat_6,D,34
461823,Male,No,27,No,Healthcare,10.0,Low,4.0,Cat_6,C,87
459732,Male,Yes,72,Yes,Executive,1.0,High,5.0,Cat_6,A,77
461317,Female,No,59,Yes,Artist,1.0,Low,1.0,Cat_6,C,23
461459,Female,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6,A,34
460429,Female,No,32,Yes,Engineer,9.0,Low,1.0,Cat_6,A,89
464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Cat_6,D,29
466552,Male,Yes,19,No,Entertainment,1.0,Low,2.0,Cat_6,A,5
461231,Male,Yes,52,Yes,Artist,2.0,High,1.0,Cat_4,D,95
463650,Male,No,29,No,Doctor,1.0,Low,3.0,Cat_6,D,92
462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3,B,83
465275,Male,No,27,Yes,Healthcare,1.0,Low,5.0,Cat_6,D,5
465684,Female,No,47,Yes,Entertainment,0.0,Low,1.0,Cat_3,A,25
465492,Male,Yes,61,No,Entertainment,1.0,Low,1.0,Cat_2,A,47
464510,Female,Yes,75,No,Lawyer,0.0,High,2.0,Cat_6,D,57
463588,Male,No,19,No,Healthcare,1.0,Low,1.0,Cat_6,D,44
466341,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_5,C,99
459397,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B,84
460888,Male,Yes,42,No,Homemaker,8.0,Low,1.0,Cat_6,A,77
460272,Female,No,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,A,46
460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0,Cat_3,C,56
462530,Female,Yes,37,Yes,Artist,99.0,High,2.0,Cat_6,A,79
462227,Male,Yes,49,No,Executive,3.0,High,5.0,Cat_7,B,19
459684,Male,Yes,52,Yes,Entertainment,99.0,Average,3.0,Cat_6,B,63
459568,Male,No,41,Yes,Artist,99.0,Low,3.0,Cat_6,C,49
467892,Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6,D,3
461012,Male,No,35,No,Doctor,1.0,Low,3.0,Cat_3,D,0
463003,Male,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,C,80
467592,Male,Yes,43,Yes,Entertainment,7.0,Low,2.0,Cat_6,A,75
462366,Male,Yes,50,No,Engineer,1.0,Low,2.0,Cat_6,D,45
465908,Female,No,50,No,Engineer,1.0,Low,1.0,Cat_6,A,53
463400,Female,No,20,No,Healthcare,8.0,Low,3.0,Cat_1,D,17
467075,Female,Yes,31,No,Homemaker,9.0,Average,2.0,Cat_6,A,4
462087,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_2,A,79
462522,Male,Yes,41,No,Executive,1.0,Average,5.0,Cat_4,B,43
459615,Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6,A,16
467794,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,D,76
461040,Female,Yes,69,No,Lawyer,0.0,Low,1.0,Cat_3,D,30
466443,Female,Yes,68,Yes,Artist,4.0,Low,2.0,Cat_6,B,31
463975,Female,No,30,No,Healthcare,8.0,Low,4.0,Cat_4,B,85
464063,Female,No,26,Yes,Doctor,1.0,Low,1.0,Cat_6,D,55
461326,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_6,C,9
467196,Male,No,18,No,Entertainment,0.0,Low,5.0,Cat_6,C,51
461633,Male,No,30,Yes,Healthcare,8.0,Low,4.0,Cat_7,D,70
462045,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,B,75
466289,Male,No,19,No,Healthcare,2.0,Low,5.0,Cat_2,D,45
463562,Male,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_6,C,29
460089,Female,Yes,65,Yes,Artist,13.0,Low,1.0,Cat_6,B,69
459336,Male,Yes,26,Yes,Artist,6.0,Average,2.0,Cat_6,A,34
467350,Female,No,30,Yes,Homemaker,6.0,Low,1.0,Cat_6,D,79
463565,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,D,53
463905,Female,Yes,27,Yes,Engineer,0.0,Average,4.0,Cat_7,A,41
467269,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C,83
464934,Male,Yes,77,No,Lawyer,1.0,Low,2.0,Cat_4,D,12
463923,Female,No,20,No,Engineer,0.0,Low,4.0,Cat_6,D,43
465445,Female,No,27,Yes,Homemaker,6.0,Low,7.0,Cat_6,B,92
463661,Female,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,B,67
459370,Male,No,18,No,Healthcare,13.0,Low,4.0,Cat_6,D,13
466019,Female,Yes,63,Yes,Artist,5.0,Low,1.0,Cat_3,C,7
467107,Male,Yes,36,Yes,Engineer,1.0,Average,3.0,Cat_4,B,82
461683,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,B,80
459053,Male,Yes,46,Yes,Executive,0.0,High,4.0,Cat_6,C,68
466894,Male,No,51,Yes,Artist,0.0,Low,3.0,Cat_6,B,52
460005,Male,No,43,Yes,Engineer,0.0,Low,1.0,Cat_6,A,69
467969,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6,C,61
463120,Female,No,37,Yes,Entertainment,1.0,Low,1.0,Cat_6,A,33
466106,Female,Yes,63,No,Artist,0.0,Average,5.0,Cat_6,C,4
467644,Male,No,30,No,Doctor,99.0,Low,5.0,Cat_6,D,88
461976,Female,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_3,B,20
460885,Male,Yes,53,No,Artist,8.0,Average,3.0,Cat_6,B,29
463692,Female,Yes,26,Yes,Healthcare,6.0,High,7.0,Cat_2,D,51
467674,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,C,82
465982,Male,Yes,41,Yes,Entertainment,0.0,Average,4.0,Cat_6,B,90
464349,Male,Yes,66,Yes,Artist,2.0,Low,1.0,Cat_6,C,58
467113,Male,Yes,80,Yes,Lawyer,99.0,Low,1.0,Cat_6,D,56
463881,Female,Yes,37,No,Engineer,0.0,Average,5.0,Cat_2,B,38
462247,Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,B,22
463886,Female,No,38,Yes,Artist,1.0,Low,2.0,Cat_6,C,3
460304,Female,No,53,No,Lawyer,1.0,Low,1.0,Cat_6,D,37
466458,Male,No,33,No,Executive,5.0,Low,2.0,Cat_6,A,49
462889,Male,Yes,33,No,Executive,99.0,High,4.0,Cat_6,B,16
462449,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D,57
462101,Male,Yes,53,Yes,Artist,99.0,Average,3.0,Cat_6,A,66
467558,Male,Yes,50,Yes,Doctor,0.0,Average,8.0,Cat_6,C,26
467247,Female,No,26,No,Engineer,0.0,Low,2.0,Cat_6,D,4
461663,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D,37
